Name,Rating,Review_Text,sentiment
Hotel Aster Inn Karol Bagh New Delhi,6.0,It is in the senter of one bustling district of new delhi.Many good shops Just around the corner.,positif
Hotel Aster Inn Karol Bagh New Delhi,6.0,Rooms were comfortable,positif
Hotel Aster Inn Karol Bagh New Delhi,7.0,Was very Good,positif
Hotel Aster Inn Karol Bagh New Delhi,6.0,good,positif
Hotel Aster Inn Karol Bagh New Delhi,1.0,Rooms wer good.,positif
Hotel Aster Inn Karol Bagh New Delhi,10.0,"ALL GOOD, ALL STAFFS ARE VERY GOOD",positif
FabHotel F9 Peeragarhi,1.0,There was nothing to like. Everything was negative. Staff were completely liar.,negatif
FabHotel F9 Peeragarhi,8.0,Great service. I had a comfortable stay. room service and cleaning) for your great service. We will definitely come back again.,positif
FabHotel F9 Peeragarhi,8.0,All time every thing is superb but room staff service all staff behiever good hotel location best hotel room very clean but staff service is poor so pls room service staff to say every work on time,positif
FabHotel F9 Peeragarhi,8.0,Overall it is satisfactory experience . Cleaning was good. Food is excellent.  was very good in service. Location of hotel is good and centrally located. Looking forward to stay in future.,positif
FabHotel F9 Peeragarhi,8.0,"We have visited with our friends, ambience is excellent , Food was also good. We will give our special  hospitality was amazing. Highly recommended their place. Must visit.",positif
FabHotel F9 Peeragarhi,8.0,The hotel was very nice and service was excellent service staff is very nice and friendly veri nice and active we are visit again 😀 😊 keep it up .. I really injoe ..........,positif
FabHotel F9 Peeragarhi,8.0,"Best hotel with co-operative staff, food quality is awasome Superb and excellent stay....though......just because of the staff...staff was very cooperative and easy to approach....must consider for the vacations",positif
FabHotel F9 Peeragarhi,10.0,Best hotel in city big spacious rooms with all facilities at best prices 👌🙌 must visit once in life best staff and food presentation is very well i rec9mmed it to app family and especially couples they have best arrangements for marriage party and any other functions big parking space and moreover i like it very much😀😀,positif
FabHotel F9 Peeragarhi,10.0, no comments available for this review,positif
FabHotel F9 Peeragarhi,4.0, no comments available for this review,positif
Hotel International Inn - Near Delhi Airport,10.0,very good i really enjoyed my stay here thanku mahesh we definitely come here again,positif
Hotel International Inn - Near Delhi Airport,7.0,"The reception faces the main road and is as shown on your booking.com page. After checking in, I was taken thru a back door, into a passage, with a lot of mysterious twists and turns, finally entering another building !!
I was asked to make the payment there at that counter. This counter was of another hotel (Classic, I think) and that opened into the alley behind Hotel International Inn. 
So to that extent I felt cheated. 
The interiors were shoddy. The room was spacious, but with old furniture, TV...slow Wi-Fi. The only thing is favour was the room was clean.
And the food was frightfully expensive!! absolutely 3-4 star rates.",negatif
Hotel International Inn - Near Delhi Airport,7.0,They were not initially complying to the terms  of booking.,netral
Hotel International Inn - Near Delhi Airport,9.0,"Very neat clean and spacious hotel..... The hotel is at main road, at a location visible from all around. Nice entrance, rooms were very good. The manager and the staff was helpful. Nice Cozy place, in house restaurant Good Food.",positif
Hotel International Inn - Near Delhi Airport,9.0,Nice experience while short stay. The rooms are good and price are reasonable r its ok because the rooms are well maintained. Behaviour of the staff is quite nice.,positif
Hotel International Inn - Near Delhi Airport,9.0,"The rooms are spacious and have nice finish. Overall Neat & Clean property and Clean Amenities like linen, towels etc.
Food is good. Good for overnight stay.",positif
Hotel International Inn - Near Delhi Airport,7.0,The location and food were very good. The hotel was clean.,positif
Hotel International Inn - Near Delhi Airport,9.0,"The Location is Excellent: Very near to the airport. Taxis are easily available (I tried at 3.45AM).
I requested front desk for a quiet room and I was provided room on ground floor, which was clean and quiet at night. The AC was working well and hot water was available too. The washroom was clean too. 
Had a good sleep, as had to catch an early morning flight. 
Recommend this property to the travelers seeking a short stay for flights.
The only negative is that the Airtel signals were very poor in the room and had to go out for a call. But, maybe the other networks work well.",positif
Hotel International Inn - Near Delhi Airport,8.0,"The room is Good, the breakfast and the location is excellent",positif
Hotel International Inn - Near Delhi Airport,8.0,Location was great.,positif
Hotel Sanca International Patel Nagar Delhi - Couple Friendly Local IDs Accepted,10.0,"Stayed for the second time, and everything was as good as it was a year ago. Rooms, toilets, food, everything is great. Food is really good and decently priced, and you can order it at any time, we ordered at 2 AM. You really don't need to go out for food, if you can manage eating in your room, and staff is also really well mannered.",positif
Hotel Sanca International Patel Nagar Delhi - Couple Friendly Local IDs Accepted,7.0,The location and food was superb.,positif
Hotel Sanca International Patel Nagar Delhi - Couple Friendly Local IDs Accepted,7.0,Overall everything was ok.,positif
Hotel Sanca International Patel Nagar Delhi - Couple Friendly Local IDs Accepted,8.0,"nice spacious room, good facilities",positif
Hotel D'Capitol Suites Near Aerocity,10.0,"Room was very nice, lobby was also nice, staff was very helpful.",positif
Hotel D'Capitol Suites Near Aerocity,9.0,"nice location with 4 wheeler access,street was smelling from sewage overflow.staff was professional(pay for services) and well spoken.Don't expect you will get anything complimentary like Goa🤪.",positif
Hotel D'Capitol Suites Near Aerocity,9.0,"Hotel was new brand all is new facilities, Room was nice with balcony, bathroom was neat n clean, Location was very Nice.",positif
Hotel D'Capitol Suites Near Aerocity,10.0,"Hotel was very good, room was nice.",positif
Hotel D'Capitol Suites Near Aerocity,10.0,Location was good.,positif
Hotel D'Capitol Suites Near Aerocity,10.0,"The staff are so polite,friendly .",netral
Hotel D'Capitol Suites Near Aerocity,1.0,Nothing was good in this property. Booking.com should be ashamed of advertising this property as 4 star.,positif
Hotel D'Capitol Suites Near Aerocity,2.0,The property seemed to be newly built and clean,positif
Hotel D'Capitol Suites Near Aerocity,1.0,"Very poor room service, staff are not professional, tv not working, food quality very bad.",negatif
Hotel D'Capitol Suites Near Aerocity,3.0," · Outside food was not allowed, most of the items in the food menu are not available. Room condition was not good, toilet & bathroom are dirty.",negatif
Aero villa,1.0,Nothing...very bad behaviour of staff,negatif
Aero villa,1.0,Location not found and hotel staff not attending my call,netral
Aero villa,1.0,"This hotel is fake, cheater have called me near to hotel through Google map and staff told me he'll be sending staff to receive me but swtiched off hi mobile than i went to another hotel. Due to G20 summit, govt abandoned many hotels who were working without license in delhi. Please investigate and do let me know about this thug hotel as this thug may spoil your name and fame.",negatif
Aero villa,1.0,they charged 1500 extra,netral
Aero villa,1.0,Bad hotel staff ... Talk rudely charge 2000 extra when we reached,negatif
Aero villa,1.0, · They refused to take me in when i call them they said my booking is canceled. and they asked me not to come. i called many times but answer was same,positif
Bloomrooms @ Link Road,10.0,"Very nice place, clean, well furnished. There is a restaurant with great food and a co-working space. Wifi worked perfectly. The staff was very friendly, good location. I was very happy with my stay and would come back again.",positif
Bloomrooms @ Link Road,8.0,It was clean and with very modern systems to enter the room. Staff was very nice,positif
Bloomrooms @ Link Road,8.0,"Near, cozy and minimalistic( in a very good way) ..very good for solo  business trips",positif
Bloomrooms @ Link Road,9.0,"Easy no-frills modern hotel. Clean and comfortable, helpful staff.",positif
Bloomrooms @ Link Road,8.0,"Service, cleanliness, quiteness of the room, location nearby metro station",netral
Bloomrooms @ Link Road,9.0,The employee is nice. The room is clean. The environment of the hotel is great.,positif
Bloomrooms @ Link Road,9.0,"Very clean, very comfortable beds, very good neighborhood, nice and helpful staff.",positif
Bloomrooms @ Link Road,7.0,The location is very good.,positif
Bloomrooms @ Link Road,9.0,"Receptive and responsive staff. Virender, the cook, in the restaurant was exceptional. The menu is well thought out and appropriate for the guests visiting Delhi.",positif
Bloomrooms @ Link Road,7.0,"decent enough location, cheap and clean",positif
Hotel Mannat International,1.0, no comments available for this review,positif
Hotel Mannat International,10.0, no comments available for this review,positif
Hotel Mannat International,8.0, no comments available for this review,positif
Hotel Pingla Residency,10.0,"The rooms were clean, very comfortable, and have a fantastic old time charm.
We got to check in at the hotel very early and this was a big plus. The service was exceptional.
Excellent family hotel in the area.
The staff were amazing. Every staff member we encountered from check in/reception to cleaning/maintenance to restaurant staff were delightful and eager to help. They went over and beyond to make our stay enjoyable. Thank you!",positif
Hotel Pingla Residency,1.0,Only the location was fine.,positif
Hotel Pingla Residency,1.0," · The room shown in the picture is completely different from what they have provided. Never a good choice to stay there. During my 4 days stay, the room wasn't cleaned even for once. they did not even provide me with room keys!! 
The AC was continuously making sounds and it was irritating. Even after asking them again and again, the didn't give the TV remote. 
I had a complete bad experience there. Good for couples going there for hourly basis. 
Shall never go again!",negatif
